,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
24662, Grund: Technische Störung am Zug@@Gleiswechsel,19:18,ICE 1556,Frankfurt(Main)Hbf 18:42-Frankfurt(M) Flughafen Fernbf 18:55-Mainz Hbf 19:15-Wiesbaden Hbf 19:33,8000105.0,dep,Wiesbaden Hbf,7,18:42,20.06.19,Frankfurt%238000105,36,ICE
24718, Grund: Technische Störung am Zug@@Gleiswechsel,19:15,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,7,18:36,20.06.19,Frankfurt%238000105,39,ICE
24739, Grund: Verspätung eines vorausfahrenden Zuges,19:18,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,22,ICE
24809, Grund: Signalstörung,19:20,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,20,ICE
24873, Grund: Signalstörung,19:21,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,21,ICE
25191, ,,ICE 9563,Paris Est 15:19-Strasbourg 17:13-Karlsruhe Hbf 17:55-Mannheim Hbf 18:21-Frankfurt(Main)Hbf 18:58,8000105.0,arr,Paris Est,17,18:58,20.06.19,Frankfurt%238000105,0,ICE
25230, Grund: Technische Störung am Zug@@Gleiswechsel,19:16,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,7,18:36,20.06.19,Frankfurt%238000105,40,ICE
25550, Grund: Technische Störung am Zug@@Gleiswechsel,19:19,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,7,18:36,20.06.19,Frankfurt%238000105,43,ICE
25627, Grund: Technische Störung am Zug@@Gleiswechsel,19:23,ICE 1556,Frankfurt(Main)Hbf 18:42-Frankfurt(M) Flughafen Fernbf 18:55-Mainz Hbf 19:15-Wiesbaden Hbf 19:33,8000105.0,dep,Wiesbaden Hbf,7,18:42,20.06.19,Frankfurt%238000105,41,ICE
25635, ,,ICE375,Frankfurt(Main)Hbf 18:50-Mannheim Hbf 19:27-Karlsruhe Hbf 19:58-Baden-Baden 20:16-Offenburg 20:32-Freiburg(Breisgau) Hbf 21:04-Basel Bad Bf 21:38-Basel SBB 21:47,8000105.0,dep,Basel SBB,9,18:50,20.06.19,Frankfurt%238000105,0,ICE
25639, ,,ICE727,Frankfurt(Main)Hbf 18:54-Aschaffenburg Hbf 19:22-Würzburg Hbf 20:01-Nürnberg Hbf 21:00-München Hbf 22:06,8000105.0,dep,München Hbf,7,18:54,20.06.19,Frankfurt%238000105,0,ICE
25643, ,,ICE 9550,Frankfurt(Main)Hbf 18:58-Mannheim Hbf 19:38-Kaiserslautern Hbf 20:21-Saarbrücken Hbf 21:00-Forbach(F) 21:10-Paris Est 22:52,8000105.0,dep,Paris Est,19,18:58,20.06.19,Frankfurt%238000105,0,ICE
25704, Grund: Verspätung eines vorausfahrenden Zuges,19:22,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,26,ICE
25875, Grund: Technische Störung am Zug@@Gleiswechsel,19:20,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,7,18:36,20.06.19,Frankfurt%238000105,44,ICE
25896, Grund: Verspätung eines vorausfahrenden Zuges,19:24,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,28,ICE
25902, Grund: Signalstörung,19:26,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,26,ICE
26003, Grund: Technische Störung am Zug@@Gleiswechsel,19:21,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,7,18:36,20.06.19,Frankfurt%238000105,45,ICE
26030, Grund: Signalstörung,19:27,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,27,ICE
26208, Grund: Technische Störung am Zug@@Gleiswechsel,19:25,ICE 1556,Frankfurt(Main)Hbf 18:42-Frankfurt(M) Flughafen Fernbf 18:55-Mainz Hbf 19:15-Wiesbaden Hbf 19:33,8000105.0,dep,Wiesbaden Hbf,7,18:42,20.06.19,Frankfurt%238000105,43,ICE
26541, Grund: Verspätung eines vorausfahrenden Zuges,19:23,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,27,ICE
26547, Grund: Signalstörung,19:28,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,28,ICE
26584, Grund: Technische Störung am Zug@@Gleiswechsel,19:22,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,7,18:36,20.06.19,Frankfurt%238000105,46,ICE
26725, Grund: Technische Störung am Zug@@Gleiswechsel,19:26,ICE 1556,Frankfurt(Main)Hbf 18:42-Frankfurt(M) Flughafen Fernbf 18:55-Mainz Hbf 19:15-Wiesbaden Hbf 19:33,8000105.0,dep,Wiesbaden Hbf,7,18:42,20.06.19,Frankfurt%238000105,44,ICE
26811, ,,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,6,18:36,20.06.19,Frankfurt%238000105,0,ICE
26818, ,,ICE620,München Hbf 15:51-Nürnberg Hbf 16:57-Würzburg Hbf 17:55-Aschaffenburg Hbf 18:33-Frankfurt(Main)Hbf 19:04,8000105.0,arr,München Hbf,7,19:04,20.06.19,Frankfurt%238000105,0,ICE
26822, ,,ICE274,Basel SBB 16:13-Basel Bad Bf 16:23-Freiburg(Breisgau) Hbf 16:55-Offenburg 17:27-Baden-Baden 17:42-Karlsruhe Hbf 18:01-Mannheim Hbf 18:32-Frankfurt(Main)Hbf 19:08,8000105.0,arr,Basel SBB,9,19:08,20.06.19,Frankfurt%238000105,0,ICE
26825, Grund: Personen im Gleis@@Gleiswechsel,19:40,ICE 1657,Wiesbaden Hbf 18:26-Mainz Hbf 18:43-Frankfurt(M) Flughafen Fernbf 19:02-Frankfurt(Main)Hbf 19:13,8000105.0,arr,Wiesbaden Hbf,2,19:13,20.06.19,Frankfurt%238000105,27,ICE
26838, ,19:38,ICE215,Bruxelles Midi 16:22-Bruxelles-Nord 16:32-Liège-Guillemins 17:14-Aachen Hbf 17:39-Köln Hbf 18:19-Frankfurt(M) Flughafen Fernbf 19:11-Frankfurt(Main)Hbf 19:25,8000105.0,arr,Bruxelles Midi,18,19:25,20.06.19,Frankfurt%238000105,13,ICE
26849, ,19:38,ICE 1622,München Hbf 16:18-Ingolstadt Hbf 17:00-Nürnberg Hbf 17:36-Würzburg Hbf 18:30-Hanau Hbf 19:20-Frankfurt(Main)Hbf 19:36,8000105.0,arr,München Hbf,6,19:36,20.06.19,Frankfurt%238000105,2,ICE
26858, Grund: Warten auf Fahrgäste aus einem anderen Zug,19:52,ICE693,Berlin Gesundbrunnen 15:19-Berlin Hbf (tief) 15:27-Berlin Südkreuz 15:34-Lutherstadt Wittenberg Hbf 16:11-Leipzig Hbf 16:48-Erfurt Hbf 17:30-Eisenach 17:56-Fulda 18:50-Frankfurt(Main)Hbf 19:44,8000105.0,arr,Berlin Gesundbrunnen,9,19:44,20.06.19,Frankfurt%238000105,8,ICE
26862, Grund: Signalstörung,19:56,ICE729,Essen Hbf 17:54-Duisburg Hbf 18:08-Düsseldorf Hbf 18:22-Köln Messe/Deutz Gl.11-12 18:44-Frankfurt(M) Flughafen Fernbf 19:36-Frankfurt(Main)Hbf 19:48,8000105.0,arr,Essen Hbf,4,19:48,20.06.19,Frankfurt%238000105,8,ICE
26867, ,19:53,ICE376,Interlaken Ost 15:00-Interlaken West 15:05-Spiez 15:22-Thun 15:33-Bern 16:04-Olten 16:32-Liestal 16:48-Basel SBB 17:06-Basel Bad Bf 17:15-Freiburg(Breisgau) Hbf 17:49-Baden-Baden 18:34-Karlsruhe Hbf 18:51-Mannheim Hbf 19:16-Frankfurt(Main)Hbf 19:52,8000105.0,arr,Interlaken Ost,18,19:52,20.06.19,Frankfurt%238000105,1,ICE
26872, ,19:57,ICE911,Köln Hbf 18:26-Siegburg/Bonn 18:43-Montabaur 19:03-Limburg Süd 19:18-Frankfurt(M) Flughafen Fernbf 19:43-Frankfurt(Main)Hbf 19:57,8000105.0,arr,Köln Hbf,16,19:57,20.06.19,Frankfurt%238000105,0,ICE
26875, Grund: Verspätung eines vorausfahrenden Zuges,20:05,ICE 1171,Kiel Hbf 14:39-Neumünster 14:57-Hamburg Dammtor 15:46-Hamburg Hbf 16:01-Hamburg-Harburg 16:12-Hannover Hbf 17:24-Göttingen 18:18-Kassel-Wilhelmshöhe 18:39-Frankfurt(Main)Hbf 20:00,8000105.0,arr,Kiel Hbf,6,20:00,20.06.19,Frankfurt%238000105,5,ICE
26892, Grund: Personen im Gleis@@Gleiswechsel,19:42,ICE 1657,Wiesbaden Hbf 18:26-Mainz Hbf 18:43-Frankfurt(M) Flughafen Fernbf 19:02-Frankfurt(Main)Hbf 19:13,8000105.0,arr,Wiesbaden Hbf,2,19:13,20.06.19,Frankfurt%238000105,29,ICE
26947, ,,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,0,ICE
27001, ,19:54,ICE376,Interlaken Ost 15:00-Interlaken West 15:05-Spiez 15:22-Thun 15:33-Bern 16:04-Olten 16:32-Liestal 16:48-Basel SBB 17:06-Basel Bad Bf 17:15-Freiburg(Breisgau) Hbf 17:49-Baden-Baden 18:34-Karlsruhe Hbf 18:51-Mannheim Hbf 19:16-Frankfurt(Main)Hbf 19:52,8000105.0,arr,Interlaken Ost,18,19:52,20.06.19,Frankfurt%238000105,2,ICE
27082, ,,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,0,ICE
27126, Grund: Warten auf Fahrgäste aus einem anderen Zug,19:51,ICE693,Berlin Gesundbrunnen 15:19-Berlin Hbf (tief) 15:27-Berlin Südkreuz 15:34-Lutherstadt Wittenberg Hbf 16:11-Leipzig Hbf 16:48-Erfurt Hbf 17:30-Eisenach 17:56-Fulda 18:50-Frankfurt(Main)Hbf 19:44,8000105.0,arr,Berlin Gesundbrunnen,9,19:44,20.06.19,Frankfurt%238000105,7,ICE
27374, Gleiswechsel,19:38,ICE215,Bruxelles Midi 16:22-Bruxelles-Nord 16:32-Liège-Guillemins 17:14-Aachen Hbf 17:39-Köln Hbf 18:19-Frankfurt(M) Flughafen Fernbf 19:11-Frankfurt(Main)Hbf 19:25,8000105.0,arr,Bruxelles Midi,19,19:25,20.06.19,Frankfurt%238000105,13,ICE
27508, Gleiswechsel,19:44,ICE215,Bruxelles Midi 16:22-Bruxelles-Nord 16:32-Liège-Guillemins 17:14-Aachen Hbf 17:39-Köln Hbf 18:19-Frankfurt(M) Flughafen Fernbf 19:11-Frankfurt(Main)Hbf 19:25,8000105.0,arr,Bruxelles Midi,19,19:25,20.06.19,Frankfurt%238000105,19,ICE
27562, Grund: Personen im Gleis@@Gleiswechsel,19:41,ICE 1657,Wiesbaden Hbf 18:26-Mainz Hbf 18:43-Frankfurt(M) Flughafen Fernbf 19:02-Frankfurt(Main)Hbf 19:13,8000105.0,arr,Wiesbaden Hbf,2,19:13,20.06.19,Frankfurt%238000105,28,ICE
27642, Gleiswechsel,19:43,ICE215,Bruxelles Midi 16:22-Bruxelles-Nord 16:32-Liège-Guillemins 17:14-Aachen Hbf 17:39-Köln Hbf 18:19-Frankfurt(M) Flughafen Fernbf 19:11-Frankfurt(Main)Hbf 19:25,8000105.0,arr,Bruxelles Midi,19,19:25,20.06.19,Frankfurt%238000105,18,ICE
27653, ,19:41,ICE 1622,München Hbf 16:18-Ingolstadt Hbf 17:00-Nürnberg Hbf 17:36-Würzburg Hbf 18:30-Hanau Hbf 19:20-Frankfurt(Main)Hbf 19:36,8000105.0,arr,München Hbf,6,19:36,20.06.19,Frankfurt%238000105,5,ICE
27666, Grund: Signalstörung,19:57,ICE729,Essen Hbf 17:54-Duisburg Hbf 18:08-Düsseldorf Hbf 18:22-Köln Messe/Deutz Gl.11-12 18:44-Frankfurt(M) Flughafen Fernbf 19:36-Frankfurt(Main)Hbf 19:48,8000105.0,arr,Essen Hbf,4,19:48,20.06.19,Frankfurt%238000105,9,ICE
27682, ,,ICE 1556,Frankfurt(Main)Hbf 18:42-Frankfurt(M) Flughafen Fernbf 18:55-Mainz Hbf 19:15-Wiesbaden Hbf 19:33,8000105.0,dep,Wiesbaden Hbf,6,18:42,20.06.19,Frankfurt%238000105,0,ICE
27684, ,,ICE 1635,Frankfurt(Main)Hbf 19:02-Erfurt Hbf 21:07-Berlin Südkreuz 22:50-Berlin Hbf (tief) 22:58-Berlin Gesundbrunnen 23:06,8000105.0,dep,Berlin Gesundbrunnen,13,19:02,20.06.19,Frankfurt%238000105,0,ICE
27688, Grund: Signalstörung,19:41,ICE771,Frankfurt(Main)Hbf 19:06-Frankfurt(M) Flughafen Fernbf 19:17-Mannheim Hbf 19:54-Stuttgart Hbf 20:35,8000105.0,dep,Stuttgart Hbf,6,19:06,20.06.19,Frankfurt%238000105,35,ICE
27694, ,,ICE620,Frankfurt(Main)Hbf 19:10-Frankfurt(M) Flughafen Fernbf 19:20-Limburg Süd 19:39-Montabaur 19:50-Siegburg/Bonn 20:10-Köln Messe/Deutz Gl.11-12 20:25-Düsseldorf Hbf 20:46-Duisburg Hbf 21:00-Essen Hbf 21:14-Bochum Hbf 21:28-Dortmund Hbf 21:42,8000105.0,dep,Dortmund Hbf,7,19:10,20.06.19,Frankfurt%238000105,0,ICE
27697, ,,ICE274,Frankfurt(Main)Hbf 19:14-Hanau Hbf 19:28-Fulda 20:10-Kassel-Wilhelmshöhe 20:43-Göttingen 21:02-Hildesheim Hbf 21:58-Braunschweig Hbf 22:27-Wolfsburg Hbf 22:46-Berlin-Spandau 23:53-Berlin Hbf (tief) 00:14,8000105.0,dep,Berlin Hbf (tief),9,19:14,20.06.19,Frankfurt%238000105,0,ICE
27702, Grund: Personen im Gleis@@Gleiswechsel,19:48,ICE 1657,Frankfurt(Main)Hbf 19:19-Fulda 20:12-Bad Hersfeld 20:39-Eisenach 21:07-Gotha 21:21-Erfurt Hbf 21:38-Leipzig Hbf 22:24-Riesa 23:01-Dresden-Neustadt 23:31-Dresden Hbf 23:38,8000105.0,dep,Dresden Hbf,2,19:19,20.06.19,Frankfurt%238000105,29,ICE
27712, ,,ICE120,Frankfurt(Main)Hbf 19:29-Frankfurt(M) Flughafen Fernbf 19:40-Köln Hbf 20:33-Düsseldorf Hbf 21:06-Duisburg Hbf 21:22-Oberhausen Hbf 21:32-Arnhem Centraal 22:28-Utrecht Centraal 23:01-Amsterdam Centraal 23:28,8000105.0,dep,Amsterdam Centraal,19,19:29,20.06.19,Frankfurt%238000105,0,ICE
27721, ,19:47,ICE 1622,Frankfurt(Main)Hbf 19:40-Frankfurt(M) Flughafen Fernbf 19:55-Mainz Hbf 20:18-Koblenz Hbf 21:11-Bonn Hbf 21:44-Köln Hbf 22:05-Solingen Hbf 22:28-Wuppertal Hbf 22:41-Hagen Hbf 22:59-Dortmund Hbf 23:20,8000105.0,dep,Dortmund Hbf,6,19:40,20.06.19,Frankfurt%238000105,7,ICE
27729, Grund: Warten auf Fahrgäste aus einem anderen Zug,19:59,ICE693,Frankfurt(Main)Hbf 19:50-Mannheim Hbf 20:27-Stuttgart Hbf 21:08-Ulm Hbf 22:10-Augsburg Hbf 22:53-München-Pasing 23:20-München Hbf 23:29,8000105.0,dep,München Hbf,9,19:50,20.06.19,Frankfurt%238000105,9,ICE
27735, Grund: Signalstörung,20:03,ICE729,Frankfurt(Main)Hbf 19:54-Aschaffenburg Hbf 20:22-Würzburg Hbf 21:01-Nürnberg Hbf 21:59-Ingolstadt Hbf 22:32-München Hbf 23:10,8000105.0,dep,München Hbf,4,19:54,20.06.19,Frankfurt%238000105,9,ICE
27789, Grund: Warten auf Fahrgäste aus einem anderen Zug,19:53,ICE693,Berlin Gesundbrunnen 15:19-Berlin Hbf (tief) 15:27-Berlin Südkreuz 15:34-Lutherstadt Wittenberg Hbf 16:11-Leipzig Hbf 16:48-Erfurt Hbf 17:30-Eisenach 17:56-Fulda 18:50-Frankfurt(Main)Hbf 19:44,8000105.0,arr,Berlin Gesundbrunnen,9,19:44,20.06.19,Frankfurt%238000105,9,ICE
27798, ,19:52,ICE376,Interlaken Ost 15:00-Interlaken West 15:05-Spiez 15:22-Thun 15:33-Bern 16:04-Olten 16:32-Liestal 16:48-Basel SBB 17:06-Basel Bad Bf 17:15-Freiburg(Breisgau) Hbf 17:49-Baden-Baden 18:34-Karlsruhe Hbf 18:51-Mannheim Hbf 19:16-Frankfurt(Main)Hbf 19:52,8000105.0,arr,Interlaken Ost,18,19:52,20.06.19,Frankfurt%238000105,0,ICE
27846, Gleiswechsel,19:42,ICE 1622,München Hbf 16:18-Ingolstadt Hbf 17:00-Nürnberg Hbf 17:36-Würzburg Hbf 18:30-Hanau Hbf 19:20-Frankfurt(Main)Hbf 19:36,8000105.0,arr,München Hbf,7,19:36,20.06.19,Frankfurt%238000105,6,ICE
27872, Grund: Verspätung eines vorausfahrenden Zuges,20:04,ICE 1171,Kiel Hbf 14:39-Neumünster 14:57-Hamburg Dammtor 15:46-Hamburg Hbf 16:01-Hamburg-Harburg 16:12-Hannover Hbf 17:24-Göttingen 18:18-Kassel-Wilhelmshöhe 18:39-Frankfurt(Main)Hbf 20:00,8000105.0,arr,Kiel Hbf,6,20:00,20.06.19,Frankfurt%238000105,4,ICE
27954, ,,ICE 1657,Wiesbaden Hbf 18:26-Mainz Hbf 18:43-Frankfurt(M) Flughafen Fernbf 19:02-Frankfurt(Main)Hbf 19:13,8000105.0,arr,Wiesbaden Hbf,6,19:13,20.06.19,Frankfurt%238000105,0,ICE
27978, ,,ICE 1622,München Hbf 16:18-Ingolstadt Hbf 17:00-Nürnberg Hbf 17:36-Würzburg Hbf 18:30-Hanau Hbf 19:20-Frankfurt(Main)Hbf 19:36,8000105.0,arr,München Hbf,6,19:36,20.06.19,Frankfurt%238000105,0,ICE
28033, ,,ICE215,Bruxelles Midi 16:22-Bruxelles-Nord 16:32-Liège-Guillemins 17:14-Aachen Hbf 17:39-Köln Hbf 18:19-Frankfurt(M) Flughafen Fernbf 19:11-Frankfurt(Main)Hbf 19:25,8000105.0,arr,Bruxelles Midi,18,19:25,20.06.19,Frankfurt%238000105,0,ICE
28128, ,19:55,ICE376,Interlaken Ost 15:00-Interlaken West 15:05-Spiez 15:22-Thun 15:33-Bern 16:04-Olten 16:32-Liestal 16:48-Basel SBB 17:06-Basel Bad Bf 17:15-Freiburg(Breisgau) Hbf 17:49-Baden-Baden 18:34-Karlsruhe Hbf 18:51-Mannheim Hbf 19:16-Frankfurt(Main)Hbf 19:52,8000105.0,arr,Interlaken Ost,18,19:52,20.06.19,Frankfurt%238000105,3,ICE
28255, Grund: Signalstörung,19:58,ICE729,Essen Hbf 17:54-Duisburg Hbf 18:08-Düsseldorf Hbf 18:22-Köln Messe/Deutz Gl.11-12 18:44-Frankfurt(M) Flughafen Fernbf 19:36-Frankfurt(Main)Hbf 19:48,8000105.0,arr,Essen Hbf,4,19:48,20.06.19,Frankfurt%238000105,10,ICE
28387, Grund: Signalstörung,19:59,ICE729,Essen Hbf 17:54-Duisburg Hbf 18:08-Düsseldorf Hbf 18:22-Köln Messe/Deutz Gl.11-12 18:44-Frankfurt(M) Flughafen Fernbf 19:36-Frankfurt(Main)Hbf 19:48,8000105.0,arr,Essen Hbf,4,19:48,20.06.19,Frankfurt%238000105,11,ICE
28515, Grund: Warten auf Fahrgäste aus einem anderen Zug,19:55,ICE693,Berlin Gesundbrunnen 15:19-Berlin Hbf (tief) 15:27-Berlin Südkreuz 15:34-Lutherstadt Wittenberg Hbf 16:11-Leipzig Hbf 16:48-Erfurt Hbf 17:30-Eisenach 17:56-Fulda 18:50-Frankfurt(Main)Hbf 19:44,8000105.0,arr,Berlin Gesundbrunnen,9,19:44,20.06.19,Frankfurt%238000105,11,ICE
28519, Grund: Signalstörung,20:02,ICE729,Essen Hbf 17:54-Duisburg Hbf 18:08-Düsseldorf Hbf 18:22-Köln Messe/Deutz Gl.11-12 18:44-Frankfurt(M) Flughafen Fernbf 19:36-Frankfurt(Main)Hbf 19:48,8000105.0,arr,Essen Hbf,4,19:48,20.06.19,Frankfurt%238000105,14,ICE
28524, ,19:58,ICE376,Interlaken Ost 15:00-Interlaken West 15:05-Spiez 15:22-Thun 15:33-Bern 16:04-Olten 16:32-Liestal 16:48-Basel SBB 17:06-Basel Bad Bf 17:15-Freiburg(Breisgau) Hbf 17:49-Baden-Baden 18:34-Karlsruhe Hbf 18:51-Mannheim Hbf 19:16-Frankfurt(Main)Hbf 19:52,8000105.0,arr,Interlaken Ost,18,19:52,20.06.19,Frankfurt%238000105,6,ICE
28529, Gleiswechsel,19:57,ICE911,Köln Hbf 18:26-Siegburg/Bonn 18:43-Montabaur 19:03-Limburg Süd 19:18-Frankfurt(M) Flughafen Fernbf 19:43-Frankfurt(Main)Hbf 19:57,8000105.0,arr,Köln Hbf,17,19:57,20.06.19,Frankfurt%238000105,0,ICE
28581, Grund: Warten auf Fahrgäste aus einem anderen Zug,19:56,ICE693,Berlin Gesundbrunnen 15:19-Berlin Hbf (tief) 15:27-Berlin Südkreuz 15:34-Lutherstadt Wittenberg Hbf 16:11-Leipzig Hbf 16:48-Erfurt Hbf 17:30-Eisenach 17:56-Fulda 18:50-Frankfurt(Main)Hbf 19:44,8000105.0,arr,Berlin Gesundbrunnen,9,19:44,20.06.19,Frankfurt%238000105,12,ICE
28647, ,,ICE693,Berlin Gesundbrunnen 15:19-Berlin Hbf (tief) 15:27-Berlin Südkreuz 15:34-Lutherstadt Wittenberg Hbf 16:11-Leipzig Hbf 16:48-Erfurt Hbf 17:30-Eisenach 17:56-Fulda 18:50-Frankfurt(Main)Hbf 19:44,8000105.0,arr,Berlin Gesundbrunnen,9,19:44,20.06.19,Frankfurt%238000105,0,ICE
28651, Grund: Signalstörung,20:03,ICE729,Essen Hbf 17:54-Duisburg Hbf 18:08-Düsseldorf Hbf 18:22-Köln Messe/Deutz Gl.11-12 18:44-Frankfurt(M) Flughafen Fernbf 19:36-Frankfurt(Main)Hbf 19:48,8000105.0,arr,Essen Hbf,4,19:48,20.06.19,Frankfurt%238000105,15,ICE
28661, ,,ICE911,Köln Hbf 18:26-Siegburg/Bonn 18:43-Montabaur 19:03-Limburg Süd 19:18-Frankfurt(M) Flughafen Fernbf 19:43-Frankfurt(Main)Hbf 19:57,8000105.0,arr,Köln Hbf,16,19:57,20.06.19,Frankfurt%238000105,0,ICE
28673, ,,ICE771,Frankfurt(Main)Hbf 19:06-Frankfurt(M) Flughafen Fernbf 19:17-Mannheim Hbf 19:54-Stuttgart Hbf 20:35,8000105.0,dep,Stuttgart Hbf,6,19:06,20.06.19,Frankfurt%238000105,0,ICE
28687, ,,ICE 1657,Frankfurt(Main)Hbf 19:19-Fulda 20:12-Bad Hersfeld 20:39-Eisenach 21:07-Gotha 21:21-Erfurt Hbf 21:38-Leipzig Hbf 22:24-Riesa 23:01-Dresden-Neustadt 23:31-Dresden Hbf 23:38,8000105.0,dep,Dresden Hbf,6,19:19,20.06.19,Frankfurt%238000105,0,ICE
28706, ,,ICE 1622,Frankfurt(Main)Hbf 19:40-Frankfurt(M) Flughafen Fernbf 19:55-Mainz Hbf 20:18-Koblenz Hbf 21:11-Bonn Hbf 21:44-Köln Hbf 22:05-Solingen Hbf 22:28-Wuppertal Hbf 22:41-Hagen Hbf 22:59-Dortmund Hbf 23:20,8000105.0,dep,Dortmund Hbf,6,19:40,20.06.19,Frankfurt%238000105,0,ICE
