,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
1, ,,ICE886,München Hbf 06:16-Ingolstadt Hbf 06:54-Nürnberg Hbf 07:33-Würzburg Hbf 08:28-Fulda 09:04-Kassel-Wilhelmshöhe 09:36-Göttingen 09:56-Hannover Hbf 10:56,8000152.0,arr,München Hbf,8,10:56,20.06.19,Hannover%238000152,0,ICE
2, ,,ICE787,Hamburg-Altona 09:10-Hamburg Dammtor 09:19-Hamburg Hbf 09:28-Hamburg-Harburg 09:40-Lüneburg 09:59-Uelzen 10:15-Celle 10:38-Hannover Hbf 10:58,8000152.0,arr,Hamburg-Altona,4,10:58,20.06.19,Hannover%238000152,0,ICE
15, Grund: Signalstörung,11:35,ICE 75,Hamburg-Altona 09:46-Hamburg Dammtor 09:54-Hamburg Hbf 10:01-Hamburg-Harburg 10:12-Hannover Hbf 11:21,8000152.0,arr,Hamburg-Altona,4,11:21,20.06.19,Hannover%238000152,14,ICE
20, ,11:30,ICE555,Köln Hbf 08:48-Wuppertal Hbf 09:16-Hamm(Westf) 10:02-Bielefeld Hbf 10:34-Hannover Hbf 11:28Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Köln Hbf,9,11:28,20.06.19,Hannover%238000152,2,ICE
21, ,11:28,ICE942,Berlin Hbf (tief) 09:50-Berlin-Spandau 10:00-Wolfsburg Hbf 10:53-Hannover Hbf 11:28,8000152.0,arr,Berlin Hbf (tief),12,11:28,20.06.19,Hannover%238000152,0,ICE
25, ,11:40,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:34Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Stuttgart Hbf,7,11:34,20.06.19,Hannover%238000152,6,ICE
32, Grund: Polizeiliche Ermittlung,12:13,ICE 1682,München Hbf 07:19-Ingolstadt Hbf 07:57-Nürnberg Hbf 08:32-Würzburg Hbf 09:27-Fulda 10:04-Kassel-Wilhelmshöhe 10:36-Göttingen 10:56-Hannover Hbf 11:54Hannover Hbf: Information. Hannover Hbf: Information. Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,München Hbf,8,11:54,20.06.19,Hannover%238000152,19,ICE
36, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:32,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,35,ICE
39, ,,ICE886,Hannover Hbf 10:59-Celle 11:18-Uelzen 11:41-Lüneburg 11:57-Hamburg-Harburg 12:18-Hamburg Hbf 12:30-Hamburg Dammtor 12:36-Hamburg-Altona 12:45,8000152.0,dep,Hamburg-Altona,8,10:59,20.06.19,Hannover%238000152,0,ICE
40, ,,ICE787,Hannover Hbf 11:01-Göttingen 12:00-Kassel-Wilhelmshöhe 12:21-Fulda 12:54-Würzburg Hbf 13:29-Nürnberg Hbf 14:24-Ingolstadt Hbf 14:58-München Hbf 15:39,8000152.0,dep,München Hbf,4,11:01,20.06.19,Hannover%238000152,0,ICE
51, Grund: Signalstörung,11:37,ICE 75,Hannover Hbf 11:24-Göttingen 12:16-Kassel-Wilhelmshöhe 12:37-Frankfurt(Main)Hbf 14:00-Mannheim Hbf 14:44-Karlsruhe Hbf 15:08-Baden-Baden 15:25-Freiburg(Breisgau) Hbf 16:10-Basel Bad Bf 16:45-Basel SBB 16:54-Zürich HB 18:00-Sargans 19:02-Landquart 19:11-Chur 19:22,8000152.0,dep,Chur,4,11:24,20.06.19,Hannover%238000152,13,ICE
54, ,11:34,ICE555,Hannover Hbf 11:31-Berlin-Spandau 12:55-Berlin Hbf (tief) 13:05-Berlin Gesundbrunnen 13:17,8000152.0,dep,Berlin Gesundbrunnen,9,11:31,20.06.19,Hannover%238000152,3,ICE
55, ,11:31,ICE942,Hannover Hbf 11:31-Bielefeld Hbf 12:24-Dortmund Hbf 13:10-Bochum Hbf 13:23-Essen Hbf 13:34-Duisburg Hbf 13:47-Düsseldorf Flughafen 13:57-Düsseldorf Hbf 14:06,8000152.0,dep,Düsseldorf Hbf,12,11:31,20.06.19,Hannover%238000152,0,ICE
61, ,11:44,ICE772,Hannover Hbf 11:37-Hamburg-Harburg 12:41-Hamburg Hbf 12:53-Hamburg Dammtor 12:59-Hamburg-Altona 13:09Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,7,11:37,20.06.19,Hannover%238000152,7,ICE
73, Grund: Polizeiliche Ermittlung,12:17,ICE 1682,Hannover Hbf 11:59-Celle 12:18-Uelzen 12:40-Lüneburg 12:57-Hamburg-Harburg 13:16-Hamburg Hbf 13:30-Hamburg Dammtor 13:36-Hamburg-Altona 13:45Hannover Hbf - Hamburg-Harburg: Information. Hannover Hbf - Hamburg-Altona: Information. Hannover Hbf - Hamburg-Altona: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,11:59,20.06.19,Hannover%238000152,18,ICE
89, Grund: Signalstörung,11:33,ICE 75,Hamburg-Altona 09:46-Hamburg Dammtor 09:54-Hamburg Hbf 10:01-Hamburg-Harburg 10:12-Hannover Hbf 11:21,8000152.0,arr,Hamburg-Altona,4,11:21,20.06.19,Hannover%238000152,12,ICE
106, Grund: Polizeiliche Ermittlung,12:20,ICE 1682,München Hbf 07:19-Ingolstadt Hbf 07:57-Nürnberg Hbf 08:32-Würzburg Hbf 09:27-Fulda 10:04-Kassel-Wilhelmshöhe 10:36-Göttingen 10:56-Hannover Hbf 11:54Hannover Hbf: Information. Hannover Hbf: Information. Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,München Hbf,8,11:54,20.06.19,Hannover%238000152,26,ICE
110, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:31,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,34,ICE
133, ,,ICE942,Berlin Hbf (tief) 09:50-Berlin-Spandau 10:00-Wolfsburg Hbf 10:53-Hannover Hbf 11:28,8000152.0,arr,Berlin Hbf (tief),12,11:28,20.06.19,Hannover%238000152,0,ICE
208, ,,ICE555,Köln Hbf 08:48-Wuppertal Hbf 09:16-Hamm(Westf) 10:02-Bielefeld Hbf 10:34-Hannover Hbf 11:28,8000152.0,arr,Köln Hbf,9,11:28,20.06.19,Hannover%238000152,0,ICE
220, Grund: Polizeiliche Ermittlung,12:21,ICE 1682,München Hbf 07:19-Ingolstadt Hbf 07:57-Nürnberg Hbf 08:32-Würzburg Hbf 09:27-Fulda 10:04-Kassel-Wilhelmshöhe 10:36-Göttingen 10:56-Hannover Hbf 11:54Hannover Hbf: Information. Hannover Hbf: Information. Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,München Hbf,8,11:54,20.06.19,Hannover%238000152,27,ICE
239, Grund: Signalstörung,11:35,ICE 75,Hannover Hbf 11:24-Göttingen 12:16-Kassel-Wilhelmshöhe 12:37-Frankfurt(Main)Hbf 14:00-Mannheim Hbf 14:44-Karlsruhe Hbf 15:08-Baden-Baden 15:25-Freiburg(Breisgau) Hbf 16:10-Basel Bad Bf 16:45-Basel SBB 16:54-Zürich HB 18:00-Sargans 19:02-Landquart 19:11-Chur 19:22,8000152.0,dep,Chur,4,11:24,20.06.19,Hannover%238000152,11,ICE
249, ,11:43,ICE772,Hannover Hbf 11:37-Hamburg-Harburg 12:41-Hamburg Hbf 12:53-Hamburg Dammtor 12:59-Hamburg-Altona 13:09Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,7,11:37,20.06.19,Hannover%238000152,6,ICE
261, Grund: Polizeiliche Ermittlung,12:25,ICE 1682,Hannover Hbf 11:59-Celle 12:18-Uelzen 12:40-Lüneburg 12:57-Hamburg-Harburg 13:16-Hamburg Hbf 13:30-Hamburg Dammtor 13:36-Hamburg-Altona 13:45Hannover Hbf - Hamburg-Harburg: Information. Hannover Hbf - Hamburg-Altona: Information. Hannover Hbf - Hamburg-Altona: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,11:59,20.06.19,Hannover%238000152,26,ICE
317, ,,ICE942,Hannover Hbf 11:31-Bielefeld Hbf 12:24-Dortmund Hbf 13:10-Bochum Hbf 13:23-Essen Hbf 13:34-Duisburg Hbf 13:47-Düsseldorf Flughafen 13:57-Düsseldorf Hbf 14:06,8000152.0,dep,Düsseldorf Hbf,12,11:31,20.06.19,Hannover%238000152,0,ICE
351, Grund: Signalstörung,11:34,ICE 75,Hamburg-Altona 09:46-Hamburg Dammtor 09:54-Hamburg Hbf 10:01-Hamburg-Harburg 10:12-Hannover Hbf 11:21,8000152.0,arr,Hamburg-Altona,4,11:21,20.06.19,Hannover%238000152,13,ICE
387, Grund: Signalstörung,11:36,ICE 75,Hannover Hbf 11:24-Göttingen 12:16-Kassel-Wilhelmshöhe 12:37-Frankfurt(Main)Hbf 14:00-Mannheim Hbf 14:44-Karlsruhe Hbf 15:08-Baden-Baden 15:25-Freiburg(Breisgau) Hbf 16:10-Basel Bad Bf 16:45-Basel SBB 16:54-Zürich HB 18:00-Sargans 19:02-Landquart 19:11-Chur 19:22,8000152.0,dep,Chur,4,11:24,20.06.19,Hannover%238000152,12,ICE
425, ,,ICE 75,Hamburg-Altona 09:46-Hamburg Dammtor 09:54-Hamburg Hbf 10:01-Hamburg-Harburg 10:12-Hannover Hbf 11:21,8000152.0,arr,Hamburg-Altona,4,11:21,20.06.19,Hannover%238000152,0,ICE
430, ,11:34,ICE555,Köln Hbf 08:48-Wuppertal Hbf 09:16-Hamm(Westf) 10:02-Bielefeld Hbf 10:34-Hannover Hbf 11:28Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Köln Hbf,9,11:28,20.06.19,Hannover%238000152,6,ICE
464, ,11:37,ICE555,Hannover Hbf 11:31-Berlin-Spandau 12:55-Berlin Hbf (tief) 13:05-Berlin Gesundbrunnen 13:17,8000152.0,dep,Berlin Gesundbrunnen,9,11:31,20.06.19,Hannover%238000152,6,ICE
509, ,11:39,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:34Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Stuttgart Hbf,7,11:34,20.06.19,Hannover%238000152,5,ICE
583, Gleiswechsel,11:40,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:34Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Stuttgart Hbf,4,11:34,20.06.19,Hannover%238000152,6,ICE
609, ,,ICE 75,Hannover Hbf 11:24-Göttingen 12:16-Kassel-Wilhelmshöhe 12:37-Frankfurt(Main)Hbf 14:00-Mannheim Hbf 14:44-Karlsruhe Hbf 15:08-Baden-Baden 15:25-Freiburg(Breisgau) Hbf 16:10-Basel Bad Bf 16:45-Basel SBB 16:54-Zürich HB 18:00-Sargans 19:02-Landquart 19:11-Chur 19:22,8000152.0,dep,Chur,4,11:24,20.06.19,Hannover%238000152,0,ICE
619, Gleiswechsel,11:43,ICE772,Hannover Hbf 11:37-Hamburg-Harburg 12:41-Hamburg Hbf 12:53-Hamburg Dammtor 12:59-Hamburg-Altona 13:09Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,4,11:37,20.06.19,Hannover%238000152,6,ICE
668, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:30,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,33,ICE
738, Grund: Polizeiliche Ermittlung,12:22,ICE 1682,München Hbf 07:19-Ingolstadt Hbf 07:57-Nürnberg Hbf 08:32-Würzburg Hbf 09:27-Fulda 10:04-Kassel-Wilhelmshöhe 10:36-Göttingen 10:56-Hannover Hbf 11:54Hannover Hbf: Information. Hannover Hbf: Information. Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,München Hbf,8,11:54,20.06.19,Hannover%238000152,28,ICE
760, ,,ICE555,Hannover Hbf 11:31-Berlin-Spandau 12:55-Berlin Hbf (tief) 13:05-Berlin Gesundbrunnen 13:17,8000152.0,dep,Berlin Gesundbrunnen,9,11:31,20.06.19,Hannover%238000152,0,ICE
779, Grund: Polizeiliche Ermittlung,12:27,ICE 1682,Hannover Hbf 11:59-Celle 12:18-Uelzen 12:40-Lüneburg 12:57-Hamburg-Harburg 13:16-Hamburg Hbf 13:30-Hamburg Dammtor 13:36-Hamburg-Altona 13:45Hannover Hbf - Hamburg-Harburg: Information. Hannover Hbf - Hamburg-Altona: Information. Hannover Hbf - Hamburg-Altona: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,11:59,20.06.19,Hannover%238000152,28,ICE
853, Grund: Polizeiliche Ermittlung,12:26,ICE 1682,Hannover Hbf 11:59-Celle 12:18-Uelzen 12:40-Lüneburg 12:57-Hamburg-Harburg 13:16-Hamburg Hbf 13:30-Hamburg Dammtor 13:36-Hamburg-Altona 13:45Hannover Hbf - Hamburg-Harburg: Information. Hannover Hbf - Hamburg-Altona: Information. Hannover Hbf - Hamburg-Altona: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,11:59,20.06.19,Hannover%238000152,27,ICE
879, Gleiswechsel,11:41,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:34Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Stuttgart Hbf,4,11:34,20.06.19,Hannover%238000152,7,ICE
915, Gleiswechsel,11:44,ICE772,Hannover Hbf 11:37-Hamburg-Harburg 12:41-Hamburg Hbf 12:53-Hamburg Dammtor 12:59-Hamburg-Altona 13:09Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,4,11:37,20.06.19,Hannover%238000152,7,ICE
1027, ,,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:34,8000152.0,arr,Stuttgart Hbf,7,11:34,20.06.19,Hannover%238000152,0,ICE
1063, Gleiswechsel,11:45,ICE772,Hannover Hbf 11:37-Hamburg-Harburg 12:41-Hamburg Hbf 12:53-Hamburg Dammtor 12:59-Hamburg-Altona 13:09Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,4,11:37,20.06.19,Hannover%238000152,8,ICE
1359, ,,ICE772,Hannover Hbf 11:37-Hamburg-Harburg 12:41-Hamburg Hbf 12:53-Hamburg Dammtor 12:59-Hamburg-Altona 13:09Hamburg-Harburg - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,7,11:37,20.06.19,Hannover%238000152,0,ICE
1778, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:29,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,32,ICE
2218, Grund: Polizeiliche Ermittlung,12:23,ICE 1682,München Hbf 07:19-Ingolstadt Hbf 07:57-Nürnberg Hbf 08:32-Würzburg Hbf 09:27-Fulda 10:04-Kassel-Wilhelmshöhe 10:36-Göttingen 10:56-Hannover Hbf 11:54Hannover Hbf: Information. Hannover Hbf: Information. Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,München Hbf,8,11:54,20.06.19,Hannover%238000152,29,ICE
2259, Grund: Polizeiliche Ermittlung,12:28,ICE 1682,Hannover Hbf 11:59-Celle 12:18-Uelzen 12:40-Lüneburg 12:57-Hamburg-Harburg 13:16-Hamburg Hbf 13:30-Hamburg Dammtor 13:36-Hamburg-Altona 13:45Hannover Hbf - Hamburg-Harburg: Information. Hannover Hbf - Hamburg-Altona: Information. Hannover Hbf - Hamburg-Altona: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,11:59,20.06.19,Hannover%238000152,29,ICE
2444, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:28,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,31,ICE
2630, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:27,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,30,ICE
3227, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:26,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,29,ICE
3246, ,12:28,ICE650,Berlin Gesundbrunnen 10:35-Berlin Hbf (tief) 10:50-Berlin-Spandau 11:02-Hannover Hbf 12:28,8000152.0,arr,Berlin Gesundbrunnen,12,12:28,20.06.19,Hannover%238000152,0,ICE
3247, Grund: Verspätung eines vorausfahrenden Zuges,12:34,ICE847,Köln Hbf 09:28-Düsseldorf Hbf 09:51-Düsseldorf Flughafen 09:59-Duisburg Hbf 10:09-Essen Hbf 10:23-Bochum Hbf 10:35-Dortmund Hbf 10:48-Bielefeld Hbf 11:34-Hannover Hbf 12:28Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Köln Hbf,9,12:28,20.06.19,Hannover%238000152,6,ICE
3250, Grund: Verzögerungen im Betriebsablauf,12:53,ICE 78,Zürich HB 06:00-Basel SBB 07:06-Basel Bad Bf 07:15-Freiburg(Breisgau) Hbf 07:49-Baden-Baden 08:34-Karlsruhe Hbf 08:51-Mannheim Hbf 09:16-Frankfurt(Main)Hbf 09:58-Kassel-Wilhelmshöhe 11:21-Göttingen 11:41-Hannover Hbf 12:34Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Zürich HB,8,12:34,20.06.19,Hannover%238000152,19,ICE
3258, Grund: Bauarbeiten,12:58,ICE882,München Hbf 08:20-Ingolstadt Hbf 09:00-Nürnberg Hbf 09:33-Würzburg Hbf 10:28-Fulda 11:04-Kassel-Wilhelmshöhe 11:36-Göttingen 11:55-Hannover Hbf 12:55,8000152.0,arr,München Hbf,8,12:55,20.06.19,Hannover%238000152,3,ICE
3261, Grund: Verspätung aus vorheriger Fahrt,13:01,ICE789,Hamburg-Altona 11:13-Hamburg Dammtor 11:21-Hamburg Hbf 11:28-Hamburg-Harburg 11:40-Lüneburg 11:59-Uelzen 12:15-Celle 12:38-Hannover Hbf 12:58,8000152.0,arr,Hamburg-Altona,4,12:58,20.06.19,Hannover%238000152,3,ICE
3267, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:29,ICE 2911,Hannover Hbf 12:04-Göttingen 13:00-Kassel-Wilhelmshöhe 13:21-Fulda 13:54-Würzburg Hbf 14:30-Nürnberg Hbf 15:25-München Hbf 17:36,8000152.0,dep,München Hbf,4,12:04,20.06.19,Hannover%238000152,25,ICE
3279, Grund: Warten auf Fahrgäste aus einem anderen Zug,12:33,ICE650,Hannover Hbf 12:31-Bielefeld Hbf 13:24-Hamm(Westf) 13:54-Wuppertal Hbf 14:38-Köln Hbf 15:09,8000152.0,dep,Köln Hbf,12,12:31,20.06.19,Hannover%238000152,2,ICE
3280, Grund: Verspätung eines vorausfahrenden Zuges,12:37,ICE847,Hannover Hbf 12:31-Wolfsburg Hbf 13:03-Berlin-Spandau 13:58-Berlin Hbf (tief) 14:10-Berlin Gesundbrunnen 14:22,8000152.0,dep,Berlin Gesundbrunnen,9,12:31,20.06.19,Hannover%238000152,6,ICE
3285, Grund: Verzögerungen im Betriebsablauf,12:57,ICE 78,Hannover Hbf 12:37-Hamburg-Harburg 13:41-Hamburg Hbf 13:54-Hamburg Dammtor 14:00-Hamburg-Altona 14:10Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,12:37,20.06.19,Hannover%238000152,20,ICE
3296, Grund: Bauarbeiten,13:02,ICE882,Hannover Hbf 12:58-Celle 13:17-Uelzen 13:40-Lüneburg 13:56-Hamburg-Harburg 14:16-Hamburg Hbf 14:28-Hamburg Dammtor 14:35-Hamburg-Altona 14:45,8000152.0,dep,Hamburg-Altona,8,12:58,20.06.19,Hannover%238000152,4,ICE
3538, Grund: Verzögerungen im Betriebsablauf,12:52,ICE 78,Zürich HB 06:00-Basel SBB 07:06-Basel Bad Bf 07:15-Freiburg(Breisgau) Hbf 07:49-Baden-Baden 08:34-Karlsruhe Hbf 08:51-Mannheim Hbf 09:16-Frankfurt(Main)Hbf 09:58-Kassel-Wilhelmshöhe 11:21-Göttingen 11:41-Hannover Hbf 12:34Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Zürich HB,8,12:34,20.06.19,Hannover%238000152,18,ICE
3549, Grund: Verspätung aus vorheriger Fahrt,13:00,ICE789,Hamburg-Altona 11:13-Hamburg Dammtor 11:21-Hamburg Hbf 11:28-Hamburg-Harburg 11:40-Lüneburg 11:59-Uelzen 12:15-Celle 12:38-Hannover Hbf 12:58,8000152.0,arr,Hamburg-Altona,4,12:58,20.06.19,Hannover%238000152,2,ICE
3551, Grund: Polizeiliche Ermittlung,12:26,ICE 1682,Hannover Hbf 11:59-Celle 12:18-Uelzen 12:40-Lüneburg 12:57-Hamburg-Harburg 13:16-Hamburg Hbf 13:30-Hamburg Dammtor 13:36-Hamburg-Altona 13:45Uelzen - Hamburg-Harburg: Information. Uelzen - Hamburg-Altona: Information. Uelzen - Hamburg-Altona: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,11:59,20.06.19,Hannover%238000152,27,ICE
3573, Grund: Verzögerungen im Betriebsablauf,12:56,ICE 78,Hannover Hbf 12:37-Hamburg-Harburg 13:41-Hamburg Hbf 13:54-Hamburg Dammtor 14:00-Hamburg-Altona 14:10Hannover Hbf - Hamburg Hbf: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,12:37,20.06.19,Hannover%238000152,19,ICE
3767, ,,ICE 1682,München Hbf 07:19-Ingolstadt Hbf 07:57-Nürnberg Hbf 08:32-Würzburg Hbf 09:27-Fulda 10:04-Kassel-Wilhelmshöhe 10:36-Göttingen 10:56-Hannover Hbf 11:54,8000152.0,arr,München Hbf,8,11:54,20.06.19,Hannover%238000152,0,ICE
3839, Grund: Polizeiliche Ermittlung,12:24,ICE 1682,München Hbf 07:19-Ingolstadt Hbf 07:57-Nürnberg Hbf 08:32-Würzburg Hbf 09:27-Fulda 10:04-Kassel-Wilhelmshöhe 10:36-Göttingen 10:56-Hannover Hbf 11:54Hannover Hbf: Information. Hannover Hbf: Information. Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,München Hbf,8,11:54,20.06.19,Hannover%238000152,30,ICE
3877, Ersatzfahrt für ICE  587@@Grund: Verspätete Bereitstellung des Zuges,12:25,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,28,ICE
3914, Ersatzfahrt für ICE  587,,ICE 2911,Hamburg-Altona 10:12-Hamburg Dammtor 10:21-Hamburg Hbf 10:28-Hamburg-Harburg 10:40-Lüneburg 10:59-Uelzen 11:15-Celle 11:38-Hannover Hbf 11:57,8000152.0,arr,Hamburg-Altona,4,11:57,20.06.19,Hannover%238000152,0,ICE
3950, Grund: Polizeiliche Ermittlung,12:29,ICE 1682,Hannover Hbf 11:59-Celle 12:18-Uelzen 12:40-Lüneburg 12:57-Hamburg-Harburg 13:16-Hamburg Hbf 13:30-Hamburg Dammtor 13:36-Hamburg-Altona 13:45Uelzen - Hamburg-Harburg: Information. Uelzen - Hamburg-Altona: Information. Uelzen - Hamburg-Altona: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,11:59,20.06.19,Hannover%238000152,30,ICE
4077, ,,ICE650,Berlin Gesundbrunnen 10:35-Berlin Hbf (tief) 10:50-Berlin-Spandau 11:02-Hannover Hbf 12:28,8000152.0,arr,Berlin Gesundbrunnen,12,12:28,20.06.19,Hannover%238000152,0,ICE
4115, Grund: Polizeiliche Ermittlung,12:43,ICE847,Köln Hbf 09:28-Düsseldorf Hbf 09:51-Düsseldorf Flughafen 09:59-Duisburg Hbf 10:09-Essen Hbf 10:23-Bochum Hbf 10:35-Dortmund Hbf 10:48-Bielefeld Hbf 11:34-Hannover Hbf 12:28Hannover Hbf: Information. Weitere Informationen,8000152.0,arr,Köln Hbf,9,12:28,20.06.19,Hannover%238000152,15,ICE
4126, Grund: Bauarbeiten,12:57,ICE882,München Hbf 08:20-Ingolstadt Hbf 09:00-Nürnberg Hbf 09:33-Würzburg Hbf 10:28-Fulda 11:04-Kassel-Wilhelmshöhe 11:36-Göttingen 11:55-Hannover Hbf 12:55,8000152.0,arr,München Hbf,8,12:55,20.06.19,Hannover%238000152,2,ICE
4131, ,,ICE 1682,Hannover Hbf 11:59-Celle 12:18-Uelzen 12:40-Lüneburg 12:57-Hamburg-Harburg 13:16-Hamburg Hbf 13:30-Hamburg Dammtor 13:36-Hamburg-Altona 13:45Uelzen - Hamburg-Harburg: Information. Uelzen - Hamburg-Altona: Information. Uelzen - Hamburg-Altona: Information. Weitere Informationen,8000152.0,dep,Hamburg-Altona,8,11:59,20.06.19,Hannover%238000152,0,ICE
4135, Ersatzfahrt für ICE  587,,ICE 2911,Hannover Hbf 12:04-Göttingen 13:00-Kassel-Wilhelmshöhe 13:21-Fulda 13:54-Würzburg Hbf 14:30-Nürnberg Hbf 15:25-München Hbf 17:36,8000152.0,dep,München Hbf,4,12:04,20.06.19,Hannover%238000152,0,ICE
