,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
16847, Grund: Verzögerungen im Betriebsablauf,18:31,ICE 26,Wien Hbf 11:15-Wien Meidling 11:22-St.Pölten Hbf 11:46-Linz Hbf 12:36-Passau Hbf 13:34-Plattling 14:01-Regensburg Hbf 14:32-Nürnberg Hbf 15:30-Würzburg Hbf 16:24-Hanau Hbf 17:16-Frankfurt(Main)Hbf 17:42-Frankfurt(M) Flughafen Fernbf 17:58-Mainz Hbf 18:18,8000240,arr,Wien Hbf,3a/b,18:18,20.06.19,Mainz%238000240,13,ICE
16852, ,,ICE 1657,Wiesbaden Hbf 18:26-Mainz Hbf 18:36,8000240,arr,Wiesbaden Hbf,4a/b,18:36,20.06.19,Mainz%238000240,0,ICE
16871, Grund: Verzögerungen im Betriebsablauf,18:33,ICE 26,Mainz Hbf 18:20-Koblenz Hbf 19:11-Bonn Hbf 19:44-Köln Hbf 20:05-Solingen Hbf 20:27-Wuppertal Hbf 20:41-Hagen Hbf 20:59-Dortmund Hbf 21:20,8000240,dep,Dortmund Hbf,3a/b,18:20,20.06.19,Mainz%238000240,13,ICE
16879, ,,ICE 1657,Mainz Hbf 18:43-Frankfurt(M) Flughafen Fernbf 19:00-Frankfurt(Main)Hbf 19:13-Fulda 20:12-Bad Hersfeld 20:39-Eisenach 21:07-Gotha 21:21-Erfurt Hbf 21:38-Leipzig Hbf 22:24-Riesa 23:01-Dresden-Neustadt 23:31-Dresden Hbf 23:38,8000240,dep,Dresden Hbf,4a/b,18:43,20.06.19,Mainz%238000240,0,ICE
16985, Grund: Verzögerungen im Betriebsablauf,18:30,ICE 26,Wien Hbf 11:15-Wien Meidling 11:22-St.Pölten Hbf 11:46-Linz Hbf 12:36-Passau Hbf 13:34-Plattling 14:01-Regensburg Hbf 14:32-Nürnberg Hbf 15:30-Würzburg Hbf 16:24-Hanau Hbf 17:16-Frankfurt(Main)Hbf 17:42-Frankfurt(M) Flughafen Fernbf 17:58-Mainz Hbf 18:18,8000240,arr,Wien Hbf,3a/b,18:18,20.06.19,Mainz%238000240,12,ICE
17009, Grund: Verzögerungen im Betriebsablauf,18:32,ICE 26,Mainz Hbf 18:20-Koblenz Hbf 19:11-Bonn Hbf 19:44-Köln Hbf 20:05-Solingen Hbf 20:27-Wuppertal Hbf 20:41-Hagen Hbf 20:59-Dortmund Hbf 21:20,8000240,dep,Dortmund Hbf,3a/b,18:20,20.06.19,Mainz%238000240,12,ICE
17128, ,18:36,ICE 1657,Wiesbaden Hbf 18:26-Mainz Hbf 18:36,8000240,arr,Wiesbaden Hbf,4a/b,18:36,20.06.19,Mainz%238000240,0,ICE
17200, ,18:43,ICE 1657,Mainz Hbf 18:43-Frankfurt(M) Flughafen Fernbf 19:00-Frankfurt(Main)Hbf 19:13-Fulda 20:12-Bad Hersfeld 20:39-Eisenach 21:07-Gotha 21:21-Erfurt Hbf 21:38-Leipzig Hbf 22:24-Riesa 23:01-Dresden-Neustadt 23:31-Dresden Hbf 23:38,8000240,dep,Dresden Hbf,4a/b,18:43,20.06.19,Mainz%238000240,0,ICE
17259, ,,ICE 26,Wien Hbf 11:15-Wien Meidling 11:22-St.Pölten Hbf 11:46-Linz Hbf 12:36-Passau Hbf 13:34-Plattling 14:01-Regensburg Hbf 14:32-Nürnberg Hbf 15:30-Würzburg Hbf 16:24-Hanau Hbf 17:16-Frankfurt(Main)Hbf 17:42-Frankfurt(M) Flughafen Fernbf 17:58-Mainz Hbf 18:18,8000240,arr,Wien Hbf,3a/b,18:18,20.06.19,Mainz%238000240,0,ICE
17282, Grund: Verzögerungen im Betriebsablauf,18:31,ICE 26,Mainz Hbf 18:20-Koblenz Hbf 19:11-Bonn Hbf 19:44-Köln Hbf 20:05-Solingen Hbf 20:27-Wuppertal Hbf 20:41-Hagen Hbf 20:59-Dortmund Hbf 21:20,8000240,dep,Dortmund Hbf,3a/b,18:20,20.06.19,Mainz%238000240,11,ICE
