,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
29418, ,20:42,ICE605,Essen Hbf 19:50-Duisburg Hbf 20:04-Düsseldorf Hbf 20:18-Köln Hbf 20:39,8000207.0,arr,Essen Hbf,6,20:39,20.06.19,Koeln%238000207,3,ICE
29469, ,20:36,ICE846,Berlin Gesundbrunnen 15:37-Berlin Hbf (tief) 15:49-Berlin-Spandau 16:00-Wolfsburg Hbf 16:53-Hannover Hbf 17:31-Bielefeld Hbf 18:26-Dortmund Hbf 19:12-Bochum Hbf 19:25-Essen Hbf 19:36-Duisburg Hbf 19:49-Düsseldorf Flughafen 19:59-Düsseldorf Hbf 20:10-Köln Hbf 20:36,8000207.0,arr,Berlin Gesundbrunnen,8 D-G,20:36,20.06.19,Koeln%238000207,0,ICE
29556, ,,ICE 26,Köln Hbf 20:09-Solingen Hbf 20:27-Wuppertal Hbf 20:41-Hagen Hbf 20:59-Dortmund Hbf 21:20,8000207.0,dep,Dortmund Hbf,4 A-C,20:09,20.06.19,Koeln%238000207,0,ICE
29569, ,20:27,ICE 19,Köln Hbf 20:27-Frankfurt(M) Flughafen Fernbf 21:16-Frankfurt(Main)Hbf 21:31,8000207.0,dep,Frankfurt(Main)Hbf,4 A-C,20:27,20.06.19,Koeln%238000207,0,ICE
29581, Grund: Verspätung eines vorausfahrenden Zuges,20:50,ICE120,Köln Hbf 20:42-Düsseldorf Hbf 21:06-Duisburg Hbf 21:22-Oberhausen Hbf 21:32-Arnhem Centraal 22:28-Utrecht Centraal 23:01-Amsterdam Centraal 23:28,8000207.0,dep,Amsterdam Centraal,4 A-C,20:42,20.06.19,Koeln%238000207,8,ICE
29583, ,20:48,ICE605,Köln Hbf 20:46-Siegburg/Bonn 20:59-Montabaur 21:20-Limburg Süd 21:31-Frankfurt(M) Flughafen Fernbf 21:52-Mannheim Hbf 22:24-Karlsruhe Hbf 23:00-Baden-Baden 23:28-Offenburg 23:44-Freiburg(Breisgau) Hbf 00:16-Basel Bad Bf 00:52,8000207.0,dep,Basel Bad Bf,6,20:46,20.06.19,Koeln%238000207,2,ICE
29728, Grund: Verspätung eines vorausfahrenden Zuges,20:45,ICE120,Frankfurt(Main)Hbf 19:29-Frankfurt(M) Flughafen Fernbf 19:43-Köln Hbf 20:33,8000207.0,arr,Frankfurt(Main)Hbf,4 A-C,20:33,20.06.19,Koeln%238000207,12,ICE
29783, Grund: Verspätung eines vorausfahrenden Zuges,20:48,ICE120,Frankfurt(Main)Hbf 19:29-Frankfurt(M) Flughafen Fernbf 19:43-Köln Hbf 20:33,8000207.0,arr,Frankfurt(Main)Hbf,4 A-C,20:33,20.06.19,Koeln%238000207,15,ICE
29785, Grund: Verspätung eines vorausfahrenden Zuges,20:40,ICE846,Berlin Gesundbrunnen 15:37-Berlin Hbf (tief) 15:49-Berlin-Spandau 16:00-Wolfsburg Hbf 16:53-Hannover Hbf 17:31-Bielefeld Hbf 18:26-Dortmund Hbf 19:12-Bochum Hbf 19:25-Essen Hbf 19:36-Duisburg Hbf 19:49-Düsseldorf Flughafen 19:59-Düsseldorf Hbf 20:10-Köln Hbf 20:36,8000207.0,arr,Berlin Gesundbrunnen,8 D-G,20:36,20.06.19,Koeln%238000207,4,ICE
29844, ,20:44,ICE605,Essen Hbf 19:50-Duisburg Hbf 20:04-Düsseldorf Hbf 20:18-Köln Hbf 20:39,8000207.0,arr,Essen Hbf,6,20:39,20.06.19,Koeln%238000207,5,ICE
30009, ,20:45,ICE605,Essen Hbf 19:50-Duisburg Hbf 20:04-Düsseldorf Hbf 20:18-Köln Hbf 20:39,8000207.0,arr,Essen Hbf,6,20:39,20.06.19,Koeln%238000207,6,ICE
30060, Grund: Verspätung eines vorausfahrenden Zuges,20:39,ICE846,Berlin Gesundbrunnen 15:37-Berlin Hbf (tief) 15:49-Berlin-Spandau 16:00-Wolfsburg Hbf 16:53-Hannover Hbf 17:31-Bielefeld Hbf 18:26-Dortmund Hbf 19:12-Bochum Hbf 19:25-Essen Hbf 19:36-Duisburg Hbf 19:49-Düsseldorf Flughafen 19:59-Düsseldorf Hbf 20:10-Köln Hbf 20:36,8000207.0,arr,Berlin Gesundbrunnen,8 D-G,20:36,20.06.19,Koeln%238000207,3,ICE
30119, ,20:46,ICE605,Essen Hbf 19:50-Duisburg Hbf 20:04-Düsseldorf Hbf 20:18-Köln Hbf 20:39,8000207.0,arr,Essen Hbf,6,20:39,20.06.19,Koeln%238000207,7,ICE
30168, Grund: Verspätung eines vorausfahrenden Zuges,20:50,ICE120,Frankfurt(Main)Hbf 19:29-Frankfurt(M) Flughafen Fernbf 19:43-Köln Hbf 20:33,8000207.0,arr,Frankfurt(Main)Hbf,4 A-C,20:33,20.06.19,Koeln%238000207,17,ICE
30225, ,,ICE846,Berlin Gesundbrunnen 15:37-Berlin Hbf (tief) 15:49-Berlin-Spandau 16:00-Wolfsburg Hbf 16:53-Hannover Hbf 17:31-Bielefeld Hbf 18:26-Dortmund Hbf 19:12-Bochum Hbf 19:25-Essen Hbf 19:36-Duisburg Hbf 19:49-Düsseldorf Flughafen 19:59-Düsseldorf Hbf 20:10-Köln Hbf 20:36,8000207.0,arr,Berlin Gesundbrunnen,8 D-G,20:36,20.06.19,Koeln%238000207,0,ICE
30278, Grund: Verspätung eines vorausfahrenden Zuges,20:49,ICE120,Frankfurt(Main)Hbf 19:29-Frankfurt(M) Flughafen Fernbf 19:43-Köln Hbf 20:33,8000207.0,arr,Frankfurt(Main)Hbf,4 A-C,20:33,20.06.19,Koeln%238000207,16,ICE
30333, Grund: Verspätung eines vorausfahrenden Zuges,20:51,ICE120,Frankfurt(Main)Hbf 19:29-Frankfurt(M) Flughafen Fernbf 19:43-Köln Hbf 20:33,8000207.0,arr,Frankfurt(Main)Hbf,4 A-C,20:33,20.06.19,Koeln%238000207,18,ICE
30435, ,,ICE 19,Köln Hbf 20:27-Frankfurt(M) Flughafen Fernbf 21:16-Frankfurt(Main)Hbf 21:31,8000207.0,dep,Frankfurt(Main)Hbf,4 A-C,20:27,20.06.19,Koeln%238000207,0,ICE
30447, Grund: Verspätung eines vorausfahrenden Zuges,20:56,ICE120,Köln Hbf 20:42-Düsseldorf Hbf 21:06-Duisburg Hbf 21:22-Oberhausen Hbf 21:32-Arnhem Centraal 22:28-Utrecht Centraal 23:01-Amsterdam Centraal 23:28,8000207.0,dep,Amsterdam Centraal,4 A-C,20:42,20.06.19,Koeln%238000207,14,ICE
30449, ,20:54,ICE605,Köln Hbf 20:46-Siegburg/Bonn 20:59-Montabaur 21:20-Limburg Süd 21:31-Frankfurt(M) Flughafen Fernbf 21:52-Mannheim Hbf 22:24-Karlsruhe Hbf 23:00-Baden-Baden 23:28-Offenburg 23:44-Freiburg(Breisgau) Hbf 00:16-Basel Bad Bf 00:52,8000207.0,dep,Basel Bad Bf,6,20:46,20.06.19,Koeln%238000207,8,ICE
30497, ,20:48,ICE605,Essen Hbf 19:50-Duisburg Hbf 20:04-Düsseldorf Hbf 20:18-Köln Hbf 20:39,8000207.0,arr,Essen Hbf,6,20:39,20.06.19,Koeln%238000207,9,ICE
30649, ,,ICE120,Frankfurt(Main)Hbf 19:29-Frankfurt(M) Flughafen Fernbf 19:43-Köln Hbf 20:33,8000207.0,arr,Frankfurt(Main)Hbf,4 A-C,20:33,20.06.19,Koeln%238000207,0,ICE
30655, ,,ICE605,Essen Hbf 19:50-Duisburg Hbf 20:04-Düsseldorf Hbf 20:18-Köln Hbf 20:39,8000207.0,arr,Essen Hbf,6,20:39,20.06.19,Koeln%238000207,0,ICE
31368, ,,ICE120,Köln Hbf 20:42-Düsseldorf Hbf 21:06-Duisburg Hbf 21:22-Oberhausen Hbf 21:32-Arnhem Centraal 22:28-Utrecht Centraal 23:01-Amsterdam Centraal 23:28,8000207.0,dep,Amsterdam Centraal,4 A-C,20:42,20.06.19,Koeln%238000207,0,ICE
31370, ,,ICE605,Köln Hbf 20:46-Siegburg/Bonn 20:59-Montabaur 21:20-Limburg Süd 21:31-Frankfurt(M) Flughafen Fernbf 21:52-Mannheim Hbf 22:24-Karlsruhe Hbf 23:00-Baden-Baden 23:28-Offenburg 23:44-Freiburg(Breisgau) Hbf 00:16-Basel Bad Bf 00:52,8000207.0,dep,Basel Bad Bf,6,20:46,20.06.19,Koeln%238000207,0,ICE
31977, ,,ICE102,Basel SBB 17:13-Basel Bad Bf 17:23-Freiburg(Breisgau) Hbf 17:55-Offenburg 18:26-Baden-Baden 18:42-Karlsruhe Hbf 19:00-Mannheim Hbf 19:35-Frankfurt(M) Flughafen Fernbf 20:09-Siegburg/Bonn 20:47-Köln Hbf 21:05,8000207.0,arr,Basel SBB,4,21:05,20.06.19,Koeln%238000207,0,ICE
31983, Grund: Verspätung eines vorausfahrenden Zuges,21:19,ICE554,Berlin Gesundbrunnen 16:35-Berlin Hbf (tief) 16:50-Berlin-Spandau 17:02-Hannover Hbf 18:31-Bielefeld Hbf 19:26-Hamm(Westf) 19:56-Wuppertal Hbf 20:40-Köln Hbf 21:09,8000207.0,arr,Berlin Gesundbrunnen,7,21:09,20.06.19,Koeln%238000207,10,ICE
31988, ,,ICE221,Amsterdam Centraal 18:38-Utrecht Centraal 19:07-Arnhem Centraal 19:37-Oberhausen Hbf 20:26-Duisburg Hbf 20:34-Düsseldorf Hbf 20:48-Köln Hbf 21:12,8000207.0,arr,Amsterdam Centraal,6,21:12,20.06.19,Koeln%238000207,0,ICE
32025, ,21:57,ICE810,Frankfurt(Main)Hbf 20:31-Frankfurt(M) Flughafen Fernbf 20:44-Limburg Süd 21:02-Montabaur 21:13-Siegburg/Bonn 21:34-Köln/Bonn Flughafen 21:44-Köln Hbf 21:57,8000207.0,arr,Frankfurt(Main)Hbf,7,21:57,20.06.19,Koeln%238000207,0,ICE
32040, ,,ICE554,Berlin Gesundbrunnen 16:35-Berlin Hbf (tief) 16:50-Berlin-Spandau 17:02-Hannover Hbf 18:31-Bielefeld Hbf 19:26-Hamm(Westf) 19:56-Wuppertal Hbf 20:40-Köln Hbf 21:09,8000207.0,arr,Berlin Gesundbrunnen,7,21:09,20.06.19,Koeln%238000207,0,ICE
32323, ,,ICE102,Köln Hbf 21:11-Solingen Hbf 21:27-Wuppertal Hbf 21:41-Hagen Hbf 21:59-Dortmund Hbf 22:21-Hamm(Westf) 22:47-Gütersloh Hbf 23:07-Bielefeld Hbf 23:20-Minden(Westf) 23:45-Hannover Hbf 00:18,8000207.0,dep,Hannover Hbf,4 A-C,21:11,20.06.19,Koeln%238000207,0,ICE
32338, ,21:28,ICE221,Köln Hbf 21:28-Frankfurt(M) Flughafen Fernbf 22:16-Frankfurt(Main)Hbf 22:31,8000207.0,dep,Frankfurt(Main)Hbf,6,21:28,20.06.19,Koeln%238000207,0,ICE
32555, ,,ICE221,Köln Hbf 21:28-Frankfurt(M) Flughafen Fernbf 22:16-Frankfurt(Main)Hbf 22:31,8000207.0,dep,Frankfurt(Main)Hbf,6,21:28,20.06.19,Koeln%238000207,0,ICE
33359, Grund: Technische Störung am Zug,21:46,ICE102,Köln Hbf 21:11-Solingen Hbf 21:27-Wuppertal Hbf 21:41-Hagen Hbf 21:59-Dortmund Hbf 22:21-Hamm(Westf) 22:47-Gütersloh Hbf 23:07-Bielefeld Hbf 23:20-Minden(Westf) 23:45-Hannover Hbf 00:18,8000207.0,dep,Hannover Hbf,4 A-C,21:11,20.06.19,Koeln%238000207,35,ICE
33576, Grund: Technische Störung am Zug,21:56,ICE102,Köln Hbf 21:11-Solingen Hbf 21:27-Wuppertal Hbf 21:41-Hagen Hbf 21:59-Dortmund Hbf 22:21-Hamm(Westf) 22:47-Gütersloh Hbf 23:07-Bielefeld Hbf 23:20-Minden(Westf) 23:45-Hannover Hbf 00:18,8000207.0,dep,Hannover Hbf,4 A-C,21:11,20.06.19,Koeln%238000207,45,ICE
34122, Grund: Technische Störung am Zug,22:11,ICE102,Köln Hbf 21:11-Solingen Hbf 21:27-Wuppertal Hbf 21:41-Hagen Hbf 21:59-Dortmund Hbf 22:21-Hamm(Westf) 22:47-Gütersloh Hbf 23:07-Bielefeld Hbf 23:20-Minden(Westf) 23:45-Hannover Hbf 00:18,8000207.0,dep,Hannover Hbf,4 A-C,21:11,20.06.19,Koeln%238000207,60,ICE
34324, ,,ICE810,Frankfurt(Main)Hbf 20:31-Frankfurt(M) Flughafen Fernbf 20:44-Limburg Süd 21:02-Montabaur 21:13-Siegburg/Bonn 21:34-Köln/Bonn Flughafen 21:44-Köln Hbf 21:57,8000207.0,arr,Frankfurt(Main)Hbf,7,21:57,20.06.19,Koeln%238000207,0,ICE
35545, ,,ICE 1622,München Hbf 16:18-Ingolstadt Hbf 17:00-Nürnberg Hbf 17:36-Würzburg Hbf 18:30-Hanau Hbf 19:20-Frankfurt(Main)Hbf 19:40-Frankfurt(M) Flughafen Fernbf 19:58-Mainz Hbf 20:20-Koblenz Hbf 21:13-Bonn Hbf 21:46-Köln Hbf 22:05,8000207.0,arr,München Hbf,4 A-C,22:05,20.06.19,Koeln%238000207,0,ICE
35546, ,,ICE512,München Hbf 17:28-München-Pasing 17:36-Augsburg Hbf 18:02-Ulm Hbf 18:49-Stuttgart Hbf 19:51-Mannheim Hbf 20:36-Frankfurt(M) Flughafen Fernbf 21:09-Siegburg/Bonn 21:47-Köln Hbf 22:05,8000207.0,arr,München Hbf,5 A-C,22:05,20.06.19,Koeln%238000207,0,ICE
35557, ,22:30,ICE619,Dortmund Hbf 20:56-Bochum Hbf 21:09-Essen Hbf 21:25-Duisburg Hbf 21:39-Düsseldorf Hbf 21:55-Köln Hbf 22:19,8000207.0,arr,Dortmund Hbf,4,22:19,20.06.19,Koeln%238000207,11,ICE
35566, Grund: Verzögerungen im Betriebsablauf,22:36,ICE844,Berlin Gesundbrunnen 17:35-Berlin Hbf (tief) 17:49-Berlin-Spandau 18:00-Wolfsburg Hbf 18:53-Hannover Hbf 19:31-Bielefeld Hbf 20:26-Dortmund Hbf 21:12-Bochum Hbf 21:25-Essen Hbf 21:36-Duisburg Hbf 21:49-Düsseldorf Flughafen 21:59-Düsseldorf Hbf 22:08-Köln Hbf 22:31,8000207.0,arr,Berlin Gesundbrunnen,7,22:31,20.06.19,Koeln%238000207,5,ICE
35613, Grund: Technische Störung an der Strecke,22:41,ICE844,Berlin Gesundbrunnen 17:35-Berlin Hbf (tief) 17:49-Berlin-Spandau 18:00-Wolfsburg Hbf 18:53-Hannover Hbf 19:31-Bielefeld Hbf 20:26-Dortmund Hbf 21:12-Bochum Hbf 21:25-Essen Hbf 21:36-Duisburg Hbf 21:49-Düsseldorf Flughafen 21:59-Düsseldorf Hbf 22:08-Köln Hbf 22:31,8000207.0,arr,Berlin Gesundbrunnen,7,22:31,20.06.19,Koeln%238000207,10,ICE
35651, ,22:32,ICE619,Dortmund Hbf 20:56-Bochum Hbf 21:09-Essen Hbf 21:25-Duisburg Hbf 21:39-Düsseldorf Hbf 21:55-Köln Hbf 22:19,8000207.0,arr,Dortmund Hbf,4,22:19,20.06.19,Koeln%238000207,13,ICE
35792, ,,ICE619,Dortmund Hbf 20:56-Bochum Hbf 21:09-Essen Hbf 21:25-Duisburg Hbf 21:39-Düsseldorf Hbf 21:55-Köln Hbf 22:19,8000207.0,arr,Dortmund Hbf,4,22:19,20.06.19,Koeln%238000207,0,ICE
36036, ,,ICE844,Berlin Gesundbrunnen 17:35-Berlin Hbf (tief) 17:49-Berlin-Spandau 18:00-Wolfsburg Hbf 18:53-Hannover Hbf 19:31-Bielefeld Hbf 20:26-Dortmund Hbf 21:12-Bochum Hbf 21:25-Essen Hbf 21:36-Duisburg Hbf 21:49-Düsseldorf Flughafen 21:59-Düsseldorf Hbf 22:08-Köln Hbf 22:31,8000207.0,arr,Berlin Gesundbrunnen,7,22:31,20.06.19,Koeln%238000207,0,ICE
36114, ,,ICE 1622,Köln Hbf 22:10-Solingen Hbf 22:28-Wuppertal Hbf 22:41-Hagen Hbf 22:59-Dortmund Hbf 23:20,8000207.0,dep,Dortmund Hbf,4 A-C,22:10,20.06.19,Koeln%238000207,0,ICE
36116, ,,ICE512,Köln Hbf 22:11-Düsseldorf Hbf 22:31-Duisburg Hbf 22:45-Essen Hbf 22:59-Gelsenkirchen Hbf 23:15-Recklinghausen Hbf 23:26-Münster(Westf)Hbf 23:58,8000207.0,dep,Münster(Westf)Hbf,5 A-C,22:11,20.06.19,Koeln%238000207,0,ICE
36127, ,,ICE619,Köln Hbf 22:30-Köln/Bonn Flughafen 22:41-Siegburg/Bonn 22:51-Montabaur 23:11-Limburg Süd 23:21-Frankfurt(M) Flughafen Fernbf 23:43-Frankfurt(Main)Hbf 23:59-Mannheim Hbf 01:04-Heidelberg Hbf 01:17-Wiesloch-Walldorf 01:26-Bruchsal 01:37-Karlsruhe-Durlach 01:48-Karlsruhe Hbf 01:56-Pforzheim Hbf 02:31-Vaihingen(Enz) 02:46-Ludwigsburg 03:05-Stuttgart Hbf 03:20-Plochingen 03:51-Ulm Hbf 04:40-Günzburg 04:56-Augsburg Hbf 05:30-München-Pasing 05:53-München Hbf 06:02,8000207.0,dep,München Hbf,4,22:30,20.06.19,Koeln%238000207,0,ICE
36139, Gleiswechsel,22:46,ICE949,Köln Hbf 22:45-Neuss Hbf 23:25-Düsseldorf Hbf 23:38-Duisburg Hbf 23:54-Essen Hbf 00:06-Bochum Hbf 00:17-Dortmund Hbf 00:30-Hamm(Westf) 00:47-Bielefeld Hbf 01:19-Minden(Westf) 01:50-Hannover Hbf 02:23-Braunschweig Hbf 03:14-Magdeburg Hbf 04:01-Brandenburg Hbf 04:44-Potsdam Hbf 05:04-Berlin Wannsee 05:13-Berlin Zoologischer Garten 05:29-Berlin Hbf 05:36-Berlin Ostbahnhof 05:47,8000207.0,dep,Berlin Ostbahnhof,5 A-C,22:45,20.06.19,Koeln%238000207,1,ICE
36232, ,,ICE949,Köln Hbf 22:45-Neuss Hbf 23:25-Düsseldorf Hbf 23:38-Duisburg Hbf 23:54-Essen Hbf 00:06-Bochum Hbf 00:17-Dortmund Hbf 00:30-Hamm(Westf) 00:47-Bielefeld Hbf 01:19-Minden(Westf) 01:50-Hannover Hbf 02:23-Braunschweig Hbf 03:14-Magdeburg Hbf 04:01-Brandenburg Hbf 04:44-Potsdam Hbf 05:04-Berlin Wannsee 05:13-Berlin Zoologischer Garten 05:29-Berlin Hbf 05:36-Berlin Ostbahnhof 05:47,8000207.0,dep,Berlin Ostbahnhof,5,22:45,20.06.19,Koeln%238000207,0,ICE
37233, ,,ICE100,Basel SBB 19:13-Basel Bad Bf 19:23-Freiburg(Breisgau) Hbf 19:54-Offenburg 20:27-Baden-Baden 20:43-Karlsruhe Hbf 21:01-Mannheim Hbf 21:35-Frankfurt(M) Flughafen Fernbf 22:09-Siegburg/Bonn 22:47-Köln Hbf 23:05,8000207.0,arr,Basel SBB,5,23:05,20.06.19,Koeln%238000207,0,ICE
37240, ,,ICE552,Berlin Gesundbrunnen 18:35-Berlin Hbf (tief) 18:50-Berlin-Spandau 19:02-Hannover Hbf 20:31-Bielefeld Hbf 21:26-Hamm(Westf) 21:56-Hagen Hbf 22:25-Wuppertal Hbf 22:43-Köln Hbf 23:12,8000207.0,arr,Berlin Gesundbrunnen,6,23:12,20.06.19,Koeln%238000207,0,ICE
37783, ,,ICE100,Köln Hbf 23:11-Düsseldorf Hbf 23:31-Düsseldorf Flughafen 23:39-Duisburg Hbf 23:49-Essen Hbf 00:02-Bochum Hbf 00:13-Dortmund Hbf 00:26,8000207.0,dep,Dortmund Hbf,5,23:11,20.06.19,Koeln%238000207,0,ICE
